,post_id,text,uid,len,city,age
19,353260.0,"[id12075622|Ярослав], из правил консульств, я сам работал в турфирме. Правда это было года 4 назад",218564902.0,15,,
0,353241.0,Ну так себе,372059295.0,3,2,
1,353241.0,"фейк пишет ну так себе, лол",79576734.0,6,0,24
2,353241.0,Каждый день следуя про пути проложенному между домом и работой?,352228419.0,10,,
3,353241.0,"[id352228419|Нега], конечная цель пути может быть очень хитровыженной, да и работа работе рознь. Допустим дхарма у человека - врачевать, что ж теперь, не ходить на работу ему?",218386026.0,26,73,
4,353241.0,врачуй не врачуй всё равно,332030828.0,5,,
5,353241.0,Ежу понятно,215769037.0,2,,
6,353241.0,http://www.royaltrip.info/10-neobychnyx-i-poleznyx-veshhej-dlya-poxodov-i-puteshestvij/,152561488.0,12,292,23
7,353241.0,"Рубрика ""Цитаты капитана О."")))",13875996.0,4,1442,
0,353220.0,Калининград?,183504237.0,1,,
1,353220.0,"[id183504237|Владислав], а ты шутник)))",275676150.0,4,2,
2,353220.0,"Камчатка! Прекрасная мечта, обязательно буду там",1305143.0,6,183,
3,353220.0,С востока наверно ? Как называется это место?,57611194.0,8,,
4,353220.0,Чукотка?),267314211.0,1,483,37
5,353220.0,Родная?,389235094.0,1,56,18
6,353220.0,https://vk.com/video-29842055_456239177,267171529.0,4,2,
7,353220.0,"Друзья это Камчатка, прошлый год наверное, летом.",13388366.0,7,113,
8,353220.0,Либо заканчивается,152662101.0,2,,
9,353220.0,Моя Родина),310899.0,2,2,28
10,353220.0,Красота !!!))),255612179.0,1,,
11,353220.0,Очень красивые фотографии,5870.0,3,,
12,353220.0,"Камчатка ,тут собраны фото за 2 года ,и ещё поеду ,она нереальна",58376315.0,12,,
13,353220.0,"Камчатка прекрасна, но жить там тяжело",39537614.0,6,,
14,353220.0,"[id39537614|Иман], все мы разные. Мою семью попробуй увези оттуда - на учебу если только. Но с возвращением на Родину. Влюблены в Камчатку. А я не такая) мне страшно и грустно от одной мысли - вернуться туда навсегда. Паника) На пару месяцев в гости приехать - самое то) Но детство в рыболовеческом селе (самом лучшем селе в мире!)) - было чудесным и безумно интересным! Не хочу себе другого детства",310899.0,64,2,28
0,353208.0,и тут ты),75133345.0,3,99,
1,353208.0,"Ребята, посоветуйте что интересного можно посмотреть типа ""восхождение на Эльбрус"" или ""на велосипедах по Беларуси""?))",175627288.0,15,0,
2,353208.0,"[id75133345|Данила], очень давно!))",5191133.0,3,99,
3,353208.0,Воистину так,941417.0,2,11,
4,353208.0,"[id175627288|Эмир], если еще не видел, посмотри этот эпичный видос https://www.youtube.com/watch?v=PHtav8BHvfw&amp;t=2s https://vk.com/video11546149_456239089",101.0,18,,
5,353208.0,"Бродяги, видел)",175627288.0,2,0,
6,353208.0,и тут илюминати,383820434.0,3,,
7,353208.0,Мурашки по коже!,346422375.0,3,,
8,353208.0,"[id175627288|Эмир], автостопом на эльбрус посмотри",91960073.0,5,1,
0,353194.0,"В тюмень слетай,  потрясающее место",209761672.0,5,,
1,353194.0,Потрясающая статья!,232988106.0,2,,
2,353194.0,Радуюсь за вас),232988106.0,3,,
3,353194.0,"da, ladno.. ti krasivaya belaya devushka.. kto ne hochest s taboi tut obshatsya?",286948538.0,13,72,
4,353194.0,"[id209761672|Psy], ещё на Урал, в Абхазию и Карелию.",384634322.0,8,580,26
5,353194.0,?Туда всегда успеется?,231513710.0,3,1,
6,353194.0,Божественно,139118068.0,1,,
7,353194.0,"На Филиппинах мне понравился о Негрос. Там  можно ездить на Twin Lakes, на Balanan lake, на водопады Casaroro и Red Rock falls, на горячие источники, в пещеры . Интересен о. Апо (снорклинг/дайвинг, черепахи, кораллы и морские звезды) .",276939146.0,36,,
8,353194.0,"Озеро Тоба, как крупнейшее вулканическое озеро, произвело сильное впечатление! Вы до Сиписо писо доехали? https://vk.com/photo-54566161_456262093",276939146.0,18,,
9,353194.0,Огромное спасибо за вдохновения. История просто супер,362031954.0,7,1933924,26
10,353194.0,? волшебно.. Теперь еще больше хочется туда,234345279.0,7,,
11,353194.0,На Филиппинах мне понравился остров Бусуанга. Стоит посетить туры по островам.,7347715.0,11,72,
0,353175.0,Милаха,245350185.0,1,158,28
1,353175.0,Я тож так хочу,8925786.0,4,1,
2,353175.0,"Вулкан жена? ??=ai\ren, любимый человек/супруг",146676385.0,5,24,18
3,353175.0,В этих тапочках лазить?,2406779.0,4,98,
4,353175.0,Неужели такое место не сделали туристической зоной и тупа можно свободно пройти любому желающему?,743357.0,14,41,27
5,353175.0,"Читать очень сложно, как минимум, потому, что дикое количество ошибок.",241874335.0,10,1,29
6,353175.0,какой то человек постоянно заслоняет природу.как будто всем интересно смотреть на эту морду,281915202.0,14,,
7,353175.0,"Такое описание,но при этом мало фоток,жаль:(",99458182.0,8,,
8,353175.0,"[id281915202|Obi-Wan], вы зашли в группу, где путешественники делаться своими фото и впечатлениями. А почитать о достопримечательностях можно в замечательном источнике Википедия! И морд не нужных не будет ?",21816888.0,29,1,
9,353175.0,"Галюнь,ты творишь невероятное))ты мой бесстрашный кумир!))",135383924.0,8,,
10,353175.0,"[id241874335|Никита], грамотей , ты сам сидишь и ошибки калякаешь с своём тексте ! Какой класс закончил ? А ещё что-то девушка вменяешь! А ну ка кыш диванные критики ! Налетели как стервятники искать недочеты , и радоваться этому .",16409361.0,34,78,
11,353175.0,"[id281915202|Obi-Wan], Вы что дурно воспитаны ? Зачем родителей позорите ? Вот видно же , что школьник пишет . Взять ремень и отшлепать как следует .",16409361.0,21,78,
12,353175.0,"[id99458182|Адель], и чеее ?)",16409361.0,3,78,
13,353175.0,"[id16409361|Марина], я про то что описание захватывающее прям,было бы круто,если и фоток больше было.)",99458182.0,16,,
14,353175.0,"[id99458182|Адель], я согласна , но поверьте когда вы в таком месте , очень хочется просто наслаждаться этим явлением, а не фоткать каждый угол как китайцы в Венеции . И это в любом  случае мотивация, что бы люди отправлялись туда , не взирая на преграды и увидели все своими глазами . ?",16409361.0,46,78,
15,353175.0,"[id16409361|Марина], а тут я с вами соглашусь,кстати.)Я сама раньше старалась побольше запечетлить,а теперь наслаждаюсь моментами, а то так и жизнь может пройти через призму объектива :))Да,пост в любом случае хороший вышел.",99458182.0,35,,
16,353175.0,"Блин, листал комменты в надежде найти вопрос : ""Дала парню-каучу?"" Но тщетно. Видимо, народ культурнее стал. ?",7894337.0,17,,
17,353175.0,"[id7894337|Александр], народ культурнее стал, а вы видимо нет раз такое написали ( но каждый думает в меру испорченности! Желаю Вам много путешествий, а не нахождения ответов на подобного рода вопросы?",21816888.0,29,1,
18,353175.0,"[id16409361|Марина], ну зачем же сразу школьник? А насчет ремня очень интересная идея, я впринципе непротив если ремень в руки возьмете Вы)",281915202.0,21,,
19,353175.0,"[id281915202|Obi-Wan], ну потому что мужчина , а не школота относится к девушка уважительно . Настоящий мужчина  понимает своё физическое превосходство,  и что девушки очень хрупкие , беззащитные создания . Закрою  глаза на пошлый подтекст , и скажу : Ну вот видите, можете быть галантным ! Это ведь не сложно ! А как у вас поднялась на прекрасное лицо девушки сказать морда , это прям фраза закомплексованного  задрота , вы же не такой ?)",16409361.0,63,78,
20,353175.0,"[id7894337|Александр], а вы вот так и остались в кругах бескультурных?",16409361.0,10,78,
21,353175.0,"Место просто бомба.Кто не знает,может сдуру в таком красивом озере и искупаться.Хорошо,когда есть возможность выехать за границу!",6436199.0,21,0,26
22,353175.0,"[id16409361|Марина], Просто не надо воспринимать все на свой счет, особенно в интернете и сразу же станет легко и спокойно на душе?",281915202.0,21,,
23,353175.0,"[id281915202|Obi-Wan], а я и не воспринимаю на свой счёт ! Я считаю, несправедливым такое отношение к этой прекрасной девушке . И имею полнейшее право высказать своё мнение , потому что у неё не морда , а личико . И это видно по объективным причинам . Вы Ее обижаете , а я должна молчать ?  Ну уж нет !  Я не привыкла молчать при несправедливости.",16409361.0,56,78,
24,353175.0,"[id21816888|Галюня], спасибо за пожелания! Развивайте ч.ю.?",7894337.0,8,,
25,353175.0,"[id16409361|Марина], видимо да. Ещё я шутить люблю. Только не все понимают. Интересно же - зря этот парень в 7865-ый раз тащился в эту гору или нет?",7894337.0,26,,
26,353175.0,"[id16409361|Марина], да ты что? И где же у меня ошибки? Это во-первых. А во-вторых, девушки - это что, не люди? Небожители? Или, может, их грамоте не учат? Или они освобождены от этого занятия? Уж извините, если выставляете текст и фото напоказ, будьте готовы к критике. И да, имидж создаётся и из таких вещей, как грамотность. Тем более, что девушка позиционирует себя, как ""продвинутая"" в путешествиях (и с собственным проектом). А ""кыш"" говори курицам на своём огороде.",241874335.0,77,1,29
27,353175.0,"[id241874335|Никита], даже не стала дочитывать твоё сообщение  . Смотри : между ""потому"" и ""что"" запятая не ставится . Если не изменяет память,  то это класс 6 учебника русского языка !",16409361.0,26,78,
28,353175.0,"[id16409361|Марина], видимо, дальше 6 класса ты не училась, ибо именно там, в средних и старших классах, оговаривается, что в случаях, когда ""смысловое ударение"" ставится на ""потому"", то они могут разделяться запятыми. Грамматика тебе в помощь! Удачи!",241874335.0,36,1,29
29,353175.0,"[id241874335|Никита], слушай , ну прям порадовал ! Молодец . Хорошо правило выучил ) сегодня, наверное,   в учебнике прошли и ты решил выпендриться . Садись , 5!",16409361.0,20,78,
30,353175.0,"[id16409361|Марина], я бы, на Вашем месте, просто тихо сидел и больше не позорился. Разговор окончен, желаю удачи!",241874335.0,17,1,29
31,353175.0,"[id241874335|Никита], ага точно!",16409361.0,3,78,
32,353175.0,"[id241874335|Никита], очень интересно) а где вы в моем тексте увидели ошибки? И да, указывать людям на их недочеты, даже если они и есть- последнее дело! Говорит о поверхностности восприятия Вами информации!",21816888.0,31,1,
33,353175.0,"[id21816888|Галюня], на ошибки людям указывают для того, чтобы люди учились, становились лучше. И они (ошибки, в смысле), очень сильно мешают ""восприятию"", как Вы выразились, этой самой информации. Не имею ни малейшего желания разжёвывать и указывать Вам все ""ошибки"", возьму лишь одно предложение для примера: ""это узнала уже по пути, так как это наверно первая достопримечательность про которую заранее ничего о не читала из-за плохого приема интернета"". Где запятые? ""Это, наверное, ..., про которую"". И так во всём. Желаю удачи!",241874335.0,79,1,29
34,353175.0,"[id241874335|Никита], поверхностный человек и упёртый) удачи Вам в познании русского языка, а остальным новых и крутых путешествий) здесь не диктант пишут люди, а рассказы о интересных местах на планете! Знаете хорошая поговорка: ""Собака брешет-караван идёт!"" Начните двигаться, а не умничать только тут! Тогда , возможно, нам будет о чем с Вами поговорить! И да, ""продвинутый"" путешественник не измеряется количеством запятых? это так , к сведению !",21816888.0,64,1,
35,353175.0,"[id21816888|Галюня], извините, конечно, но ""поверхностным и упёртым"" можно назвать того, кому показывают, в каком направлении работать над собой и совершенствоваться, а он в упор не видит (не хочет видеть). Да и Вы понятия не имеете, сколько я путешествую. А уж выкладывать или нет фото и отчёты - моё дело, знаете ли. Да, конечно, никто ""не пишет диктант"", но читать грамотную и поставленную речь в разы интереснее. Научитесь видеть и признавать свои ошибки, поверьте, это будет Вам только на руку.",241874335.0,78,1,29
36,353175.0,"[id241874335|Никита], очень буду ждать Вашей публикации о путешествиях, будет приятно прочесть грамотно и корректно написанную статью? удачи Вам! Пошла работать над своей орфографией)",21816888.0,23,1,
37,353175.0,"[id743357|Макс], сделали конечно. Причём для индонезийцев вход стоит около 30 рублей, по нашим деньгам,  а для иностранцев 500-600 рублей",15588868.0,20,72,26
0,353162.0,ВаааааааааааааааууууууФото замечательные,186626637.0,2,627,24
1,353162.0,Агонь! А как там с едой/водой? Местные торгуют?,2422867.0,8,0,
2,353162.0,"Блин, какие молодцы!",22880119.0,3,14,
3,353162.0,"[id2422867|Николай], ага, на необитаемом остров местные торгуют)",381643597.0,7,2,
4,353162.0,Классно),322492990.0,1,8,111
5,353162.0,"[id381643597|Evgeny], ну вон жэж там безделушки всякие висят, может, чем ещё торгуют",2422867.0,12,0,
6,353162.0,"Там есть отели, так что и еда найдется)",209919648.0,8,99,
7,353162.0,"[id209919648|Райна], где отели?",2406779.0,3,98,
8,353162.0,"[id22880119|Асхат], с октября по апрель на острове работает маленький продуктовый магазинчик и несколько ресортов. Отдыхают там богатые испанцы и французы с семьями",41008856.0,22,1,30
9,353162.0,"Natasha, есть отели. Но они сезонные. Так что фактически остров считается необитаемым. И эта атмосфера там сохранилась. Туристов можно встретить только в центре острова на основном пляже",41008856.0,27,1,30
10,353162.0,Это потрясающе!!!!???,7911326.0,3,61,25
11,353162.0,"Насколько вообще безопасно на диких пляжах купаться в тех местах? Всегда привлекала их красота, но отпугивала страшная живность, на которую можно наткнуться в непроверенных водах",56837368.0,25,1,
12,353162.0,"[id56837368|Сергей], если смотреть под ноги - совершенно безопасно. Единственная опасность, с которой мы там столкнулись - во время отлива можно было наступить на морского ежа, они оказывались практически на поверхности. Но можно потерпеть и дождаться прилива) А прям возле нашей палатки жил прекрасный голубой скат. Так он уплывал сразу после рассвета и возвращался перед закатом. В одно и то же время https://vk.com/photo41008856_456240001",41008856.0,62,1,30
13,353162.0,"[id2406779|Natasha], сейчас отелей нет только в заповедниках и на частных островах.",209919648.0,11,99,
14,353162.0,Палатку везде ставить можно?,259228341.0,4,,
15,353162.0,"[id259228341|Слава], запретов нигде нет. Просто вежливо просят делать это на территории кемпингов. Мы не возражали. За это берут небольшую плату (от 50 до 170 рубл с человека в сутки), но взамен получаешь возможность пользоваться розетками, душем, брать удобные пластиковые стулья в неограниченном количестве.",41008856.0,43,1,30
16,353162.0,надо пожить там недельку),132750766.0,4,0,
17,353162.0,"[id209919648|Райна], ну блджад, автор пишет про необитаемый остров. А по факту оказывается, что автор не понимает, о чем пишет",2406779.0,19,98,
18,353162.0,"[id2406779|Natasha], необитамый остров - это остров, на котором отсутствует постоянное население. Что именно непонятно?",41008856.0,13,1,30
19,353162.0,"[id2406779|Natasha], специально для вас у википедии спросила, чтоб дословно. Крадан именно такой остров - без постоянного населения",41008856.0,16,1,30
20,353162.0,на чем и откуда туда переправа и сколько это стоит?,16071428.0,10,1803188,22
21,353162.0,"[id16071428|Мария], масса вариантов. С любого ближайшего пирса вас с удовольствием доставят на лодке. Есть и рейсовые катера , они ходят с о. Ко Ланта. Лодка стоит 1000бат =1700р?не с человека, полностью лодка. В нее могут сесть человек 15. Мы брали трансфер из г. Транг: микроавтобус до пирса?ок. 30 км?+ лодка. Это стоит 650бат с чел.",41008856.0,54,1,30
22,353162.0,1,219020806.0,1,2,24
0,353132.0,Какая музыка чудесная? кто исполнитель?,2808749.0,5,1,28
0,353110.0,Что за ненависть к пакетникам?,3217907.0,5,110,
1,353110.0,Зачитался. Понравилось. Из вопросов как долго жил в этих местах?,261733865.0,10,0,14
2,353110.0,"почему ненависть ?!) просто человек наверно ни разу не ездил по путевке ""олинклюзив"" ? я кстати тоже ???вот чем отличается настоящий путешественник от ""пакетника""",248590.0,23,2,
3,353110.0,Уже который раз не перестаю удивляться как вы великолепно пишете! Я просто влюблена в ваш стиль написания.,173973769.0,17,37,
4,353110.0,"[id248590|Masha], а что плохого в пакетниках? Ну, кроме того, что они имеют финансовую возможность поехать в оллинклюзив, а не бомжевать?:)",16549544.0,20,818,30
5,353110.0,"[id261733865|Yama], от 2 до 8 недель, в зависимости от страны.",187572771.0,10,,
6,353110.0,"[id3217907|Pasha], просто паблик ""Бродяги Дхармы"", а не ""Пакетники Алатан-Тур"". А если серьезно, то ничего против вторых не имею.",187572771.0,19,,
7,353110.0,9 из 10? кроме цыпленка ??,66757543.0,6,0,
8,353110.0,"Никто и не говорил , что ""пакетники"" плохо!! просто у каждого отдыха есть своя отличительная черта и своя философия отдыха! Хах , ну да ""бомжевать"" Турция 5 звёзд ""все вкл""сейчас 10 тыс ???? ну просто огроооомные деньжища",248590.0,36,2,
9,353110.0,Отлично написано ? была во многих из этих мест и полностью разделяю Ваши впечатления и эмоции от их посещения?,21816888.0,19,1,
10,353110.0,"[id66757543|Lyubov], с него очень классный вид на Боробудур и джунгли.",187572771.0,10,,
11,353110.0,"[id187572771|Павел], ох уж этот Бoрободур)) когда туда пролазили без билета разорвала юбку любимую ??",66757543.0,14,0,
12,353110.0,??,162469889.0,1,0,18
13,353110.0,В пенанге был атакован обезьянами )) забрали еду.,18325345.0,7,,
0,353096.0,Фотографии шикарные! Все как одна) спасибо!,52896132.0,6,99,
1,353096.0,Как туда добраться подешевле?,362990717.0,4,1,28
2,353096.0,+,57679980.0,1,158,20
3,353096.0,"[id362990717|Даниил], откуда?",323487460.0,2,1121756,
4,353096.0,Алтай через каждый пост?,185233428.0,4,,
5,353096.0,"[id323487460|Николай], Сорри. Из Москвы.",362990717.0,4,1,28
6,353096.0,"На поезде до Барнаула, а от туда на такси до Горно-Алтайска а там уже куда угодно",323487460.0,17,1121756,
7,353096.0,"[id362990717|Даниил], либо на самолет проскальзывают билеты до Новосибирска дешевые. До 5000 RUR. Оттуда рукой подать общественным транспортом либо через сервис поиска попутчиков типа Blablacar. А паровозом до БРН в сезон от 5000RUR за плацкарт...",135588689.0,34,0,
8,353096.0,с новосиба до алтая 1500 по моему,90982347.0,7,104,
9,353096.0,"[id135588689|Сергей], А зимой нормально там? Не знаете?",362990717.0,7,1,28
10,353096.0,Киньте фулсайз пожалуйста.,152050071.0,3,,
11,353096.0,"Прекрасны и фото, и песня ?",37085954.0,6,2,21
12,353096.0,"[id362990717|Даниил], как-то вы интересно мысли формулируете... что значит нормально в вашем понимании, интересно... а то невозможно ответить на ваш вопрос... в таком контексте любой ответ будет верным",6150369.0,28,144,
13,353096.0,Слушаю на повторе,72451472.0,3,,
14,353096.0,"на фотках выглядит как будто там такие прекрасные места для одинокой медитации. на самом деле, в основном на фото самые попсовые местечки, заполненные бухнувшими рабочими, отдыхающими по путёвке, гопарями и яжематерями с пиздюками. удачной поездки на алтай. https://vk.com/photo-54566161_456262091",714745.0,41,99,30
15,353096.0,"[id714745|Александр], это в основном вдоль Катуни и до Чемала. На Семинском и в более труднодоступных местах концентрация клоунов резко снижается",72451472.0,20,,
16,353096.0,"[id72451472|Никита], да ладно. вон на фотке слияние чуи и катуни - далеко за семинским. там орды ходят.",714745.0,16,99,30
17,353096.0,"[id714745|Александр], почти в любом районе можно найти место без людей ))) если отойти от трассы... зимой там вообще мало людей",6150369.0,19,144,
18,353096.0,"[id714745|Александр], сейчас бы вдоль дороги кемповать",72451472.0,6,,
19,353096.0,утютютю путешественники.,714745.0,2,99,30
20,353096.0,"[id714745|Александр], разве ж это далеко, несколько часов езды по главной трассе))""Вы вообще на Алтае-то то были?"" (с) ???",52896132.0,20,99,
21,353096.0,"[id52896132|Мария], может, он пешком шел... вот и показалось",6150369.0,8,144,
22,353096.0,"[id6150369|Ольга], ?",52896132.0,2,99,
23,353096.0,"[id6150369|Ольга], Я сейчас в Абхазии и тут из-за заснеженности в кучу туристических мест не проехать из-за заснеженности, а на Алтае с этим как дела обстоят? С погодой как, сможет ли новичок выдержать условия?",362990717.0,35,1,28
24,353096.0,"[id362990717|Даниил], Алтай это не 2-3 квадратных километра... в большинство мест не проехать и летом... кое-где проехать на подготовленном транспорте... по основным дорогам - на любой пузотерке... и про погоду тоже как-то странно спрашивать, это же горы... там в марте могут цветы зацвести... а летом может выпасть снег...",6150369.0,49,144,
25,353096.0,"[id6150369|Ольга], Я ничего не знаю об Алтае, но хочется съезить. Куда, как, когда лучше это сделать?",362990717.0,16,1,28
26,353096.0,"[id362990717|Даниил], летом не раньше июня сходят ледники, это если говорить о грунтовых перевалах и дорогах повыше. Погодные условия меняются постоянно, летом ночи теплее, конечно. Все зависит от того, куда и зачем Вы хотите.",52896132.0,33,99,
27,353096.0,"[id362990717|Даниил], могу дать платную консультацию... а так просто - извините, можете по интернетам подобывать информацию... мне постоянно пишут с такими вопросами, и уже надоело. Основная причина, думаю, лень людей. Когда я устно консультирую, через 5 минут говорят, что у них информационный перегруз. Так что тоже ... есть ли смысл...",6150369.0,47,144,
28,353096.0,"[id362990717|Даниил], вообще, даже то, как вы сформулировали вопрос, предполагает, что вы сами не хотите решение принять",6150369.0,16,144,
29,353096.0,"[id6150369|Ольга], Я узнаю из разных источников для дальнейшего глубокого изучения.",362990717.0,10,1,28
30,353096.0,"[id362990717|Даниил], поэтому вы приехали в Абхазию в апреле, и удивились, что в горах еще есть снег? глубого изучаете? )",6150369.0,18,144,
31,353096.0,"[id6150369|Ольга], Я приехал спонтанно в начале марта, не изучал вообще. Надеюсь оправдался))",362990717.0,12,1,28
32,353096.0,"[id6150369|Ольга], Точнее февраля)",362990717.0,3,1,28
33,353096.0,"[id362990717|Даниил], мне кажется, сейчас-то уже постепенно должен таять начать... пешком точно можно куда-то пройти, в Абхазии",6150369.0,18,144,
34,353096.0,"[id6150369|Ольга], Да, через неделю думаю попробовать, погода наладилась, +25. В группу к вам вступил, возьму на заметку.",362990717.0,17,1,28
35,353096.0,"[id362990717|Даниил], со снегом там даже красивее... в Абхазии, судя по фото... я апрельские видела",6150369.0,14,144,
36,353096.0,Зато только в марте в Абхазии можно увидеть прекрасный снежник у Гегского водопада: https://vk.com/photo20950007_360771370 https://vk.com/photo20950007_359498708,20950007.0,19,818,26
0,353077.0,"У меня есть такая же фотка, но только из Аризоны ? https://vk.com/audio2000427392_456239994 https://vk.com/photo7774610_387031626",7774610.0,17,49,29
1,353077.0,Благодарю за фото и информацию!,145133410.0,5,5331,
2,353077.0,"Расскажи, пожалуйста, подробнее про работу в хостелах - как ты Ее нашёл , сколько так проработал?",46288924.0,14,1,23
3,353077.0,спасибо за комментарии. ну и за фото тоже!,153000402.0,8,292,
4,353077.0,"Блин , прям кадры из gta 5?",234924617.0,6,3130534,46
5,353077.0,"[id46288924|Валерия], работу в хостелах я искал на workaway.info. Работал в USA Hostels и ITH в Сан-Франциско/Биг Беар Лайк/Сан-Диего, в общей сложности около 5 месяцев. Варианты начинал искать за 1-2 месяца. Никаких специальных навыков для такой работы не требуется, к тому же, работа эта легальная. А если хочется на стороне еще поработать, администрация некоторых хостелов закрывает на это глаза.     Если хочется принять участие в настоящих волонтерских проектах, то, исходя из моего опыта в других странах, заморачиваться об этом надо месяцев за 6 до поездки. И проекты эти, разумеется, надо искать не на workaway.info, а на других специализированных сайтах. Вот;)",18904110.0,103,,
6,353077.0,"[id18904110|Sergei], большое спасибо ?ты молодец",46288924.0,5,1,23
0,353037.0,на фуджик снимал?),169288207.0,3,,
1,353037.0,"Там оболденный кайф,особенно когда мы смогли у алкашей за водку взять лодочку))",37216623.0,13,1,92
2,353037.0,По берегу ходит местный Роберт со своим сыном на поводке и предлагает за полтос сфоткаться,38121302.0,15,,
3,353037.0,"[id38121302|Сергей], на поводке?",215769037.0,3,,
4,353037.0,"[id215769037|Ай-Херел], вообще, это конечно был медвежонок, но если думать, что это его сын (сам Роберт выглядел почти как медведь), то становится много веселее",38121302.0,24,,
5,353037.0,"[id169288207|Олимпийский], на никон.",4951582.0,3,0,
6,353037.0,https://vk.com/photo109003551_372444988 https://vk.com/photo109003551_372444975,109003551.0,6,,
7,353037.0,Как же красиво...,4828706.0,3,,
8,353037.0,Звезды нарисованы или это реально такое небо?),8593701.0,7,1,26
9,353037.0,"Жаль, что ограничились лишь Телецким. Настоящий Алтай глубже на юг за двумя или тремя перевалами. Вот там красоты! ) Или надо было хотя бы до Чемала доехать.",89224273.0,26,0,
10,353037.0,"[id89224273|Андрей], озером не ограничивался, был ещё в Чулышманской долине, на водопад Учар посмотрел. Фото просто не догрузил ещё)",4951582.0,18,0,
0,353001.0,"Отличная подборка? все такие разные, разные эмоции, персонажи... респект автору",2718646.0,10,116,
1,353001.0,Последнего чела из смартшопа помню)) он еще вроде по русски говорит,250225024.0,11,,
2,353001.0,автор видит,98067971.0,2,104,
3,353001.0,https://vk.com/photo-54566161_456262068,305521065.0,4,,
4,353001.0,"Когда понимаешь , как на самом деле должны выглядеть свободные люди ...",169273584.0,10,361,
5,353001.0,"[id169273584|Владислав], свободные люди не должны и не обязаны выглядеть каким-то определенным образом, на то они и свободные.",103888741.0,18,49,35
6,353001.0,колоритноя бы вписалась в их обстановку),194140203.0,6,,
7,353001.0,Что ж. Как раз сегодня день короля празднуют. Своевременная подборка),263051456.0,10,650,
8,353001.0,"чуть ли не первое наблюдение в Амстердаме, ну или одновременно с архитектурой: все люди нереально красивые.. даже не в смысле физически, а ВООБЩЕ ?",5017932.0,24,,
9,353001.0,"[id100830163|Руфус], не ок) детали облика героев серии - это социальные маркеры, по которым можно судить о их принадлежности к определенной социальной группе, можно представить их образ жизни, можно сделать выводы о распространенности годных тату в Голландии и все такое. причем здесь свобода?) да, герои прекрасны.",103888741.0,44,49,35
10,353001.0,"[id103888741|Артем], а причем тут детали?",100830163.0,5,,
11,353001.0,"[id103888741|Артем], или не можешь оценить человека целиком?",100830163.0,7,,
12,353001.0,"[id100830163|Руфус], так перечитайте выше: детали-маркеры позволяют делать обобщения об этих героям в целом. вы, например, из чего исходили в вашем обобщении?)",103888741.0,22,49,35
13,353001.0,"[id103888741|Артем], в целом. И выше про маркеры писали вы. Вы в них нуждаетесь, я нет. Ещё вопросы?",100830163.0,17,,
14,353001.0,"[id103888741|Артем], ""выглядеть"" это не обязательно действие, выполняемое по принуждению или с целью оправдать ожидания. тут речь просто о наборе признаков, которые можно наблюдать, пусть даже субъективно",5017932.0,26,,
15,353001.0,"А интересно, там цивилы ( то есть не - неформалы ) есть?",69277847.0,9,1001826,
16,353001.0,"[id100830163|Руфус], ну, плохо у вас с логикой и анализом (да и с пониманием написанного). бывает, что уж. ничего страшного)",103888741.0,19,49,35
17,353001.0,"[id103888741|Артем], вы ошибаетесь. Всего хорошего. Удачи в поисках социальных маркеров.",100830163.0,10,,
18,353001.0,"[id69277847|Лизика], а чем на девятом фото люди не цивилы?",100830163.0,9,,
19,353001.0,"[id5017932|Лёша], конечно, так и есть.",103888741.0,5,49,35
20,353001.0,"[id103888741|Артем], поэтому, мне кажется, твое замечание Владиславу не совсем уместно. люди действительно выглядят свободными в своем разнообразии?",5017932.0,17,,
21,353001.0,"[id5017932|Лёша], ах вы про это. в том случае Владислав как раз заявил ""свободные люди должны выглядеть именно так"". причем все герои на фото имеют общие детали облика, которые позволяют отнести их к определенной социальной группе. как минимум, для российского зрителя.",103888741.0,40,49,35
22,353001.0,"[id103888741|Артем], Они неформалы уже своей ориентацией ( без предубеждений к ним). Под цивилами имела ввиду совершенно обычных ( на вид) людей, ничем не примечательных, без пирсинга, тату, дред, не фриков, не стрит - артеров, без демонстративных нежностей... "" Людей толпы"" как у нас в метро по утрам)) Найти красоту в обычном - уже высший пилотаж для фотографа... А может таковых там просто нет. Не знаю т.к не бывала там.",69277847.0,65,1001826,
23,353001.0,"[id103888741|Артем], ну он никак не имел в виду, что они кому-то что-то должны) если честно, я на этих фото вижу людей очень разных социальных групп?",5017932.0,27,,
24,353001.0,"[id5017932|Лёша], в том случае формулировка вполне конкретная и однозначная) она читается - ""чтобы выглядеть свободным, следует обладать тем же набором данных"". на фото это детали внешности, род занятий, половая ориентация. т.е. речь о некоем стандарте для автора реплики (но этот стандарт разделяют многие). это не свобода, а социальная маркировка) . если что, ничего плохого не вижу в носителях этих маркеров.  А насчет одной социальной группы... это может быть, например, ""люди свободных профессий"". или ""неформалы"", как выше предложила Лизика Грицкова. причем герои могут при этом принадлежать и к другим группам. но на фото российский зритель, вероятно, видит именно такие общие черты.",103888741.0,99,49,35
